"Totally fantastic. 

I love to stop by here whenever I am in Phoenix for their pork sandwich -- which is great. I especially like the barbecue sauce that they use. 

I hear on good authority that many other menu items are good, but I can't tear myself away from the the pulled pork sandwich. They also do a really tasty potato salad, sweet potato pie, and cobbler.",high
"Wow!  This place is amazing.  So amazing I went there twice in a week.  I will start with my dinner.

The ambiance was great.  The place has a nice warm feeling to it and since it was cold outside it was really nice.  They had a large fireplace inside and after dinner we stayed for the great crowd that showed up and went outside.  It was pretty chilly but I didn't even notice as the fire pit was big enough to warm everyone around it.  They also had ample heat lamps.  

The food was fantastic.  I had the tomato soup with the grilled cheese crouton in it and it warmed me up and prepped me for my main meal.  I had the burger and tender belly bacon.  This was an amazing treat for my taste buds.  The bacon was not like any bacon I have had on a burger.  It was a perfect complement for each other.  I wanted another one when I was done but couldn't possibly eat anymore. 

The drinks were great.  They have an amazing wine selection.  The wines we were drinking were affordable and it looks like they really spent some time picking the right wines to carry.  They have some really nice wines that rival the selection of some of the really nice wine bars in Scottsdale as well.  My friends said that the mixed drinks were really well made and they were very happy with how they turned out.  They have just about everything you could want for mixed drinks.

Service was amazing as well.  They were really attentive and the owner stopped by to talk to our table.  

Lunch

The lunch was just as good as the dinner.  I had a shrimp BLT that rivals anything in AZ.  I was glad to see that had a variety of Dr. Pepper/Mr. Pibb on tap.  It was really relaxing to sit there at lunch and enjoy the crowd.  The service was excellent.

Overall I highly recommend Vintage 95 for lunch or dinner.  It is a great place for a date at night and you can enjoy the great crowd afterwards with great conversation and ambiance to fit.",high
"We got the Gyro with fries and Spanikopita platter.  Decent non greasy gyro and the fries were lightly seasoned.  First time having spanikopita, but was pretty good.  We'll be back to try some other options.",high
"One of the best croissants in town, if not #1.  I base my rating solely on this and the consistently friendly service.",high
"I still want to live here.  It's quite possibly the only vegan restaurant I could see myself flying here to eat at then going home.    

I've tried a number of things, and have come to the conclusion that this is the combination that will satisfy me each time:  

Green Burger with thyme fries and the Cookies n Cream Tsoynami.  

Their Green Burger trumps The Plant Cafe and Roam in SF--the only two places I've been to that somewhat mimic it (at least in color).",high
"This place is a dream.  Designer blouses for $17.00.  Seven jeans and Hudson jeans for $20.  Steve Madden shoes for $25.  I could go on... the store is beautiful, well-organized and full of things that are in perfect or near-perfect condition.  Some items are still quite pricey, but most of the store is extremely reasonably priced.  

If you need something new very quickly for a date or an interview or a special occasion, you will probably find it here.  The employees are nice, friendly, helpful and the dressing rooms are good as well.  Love it!",high
This location has closed.  Went by today and found an empty restaurant.,high
"A very unique restaurant in the old town section of Scottsdale.  Very interesting menu and unbelievably the largest wine list I have ever encountered.  A nice combination.  

Ordered several of the small dishes.  All were cooked to perfection. and tasted very good. 

Especially liked the chopped salad  and scallops were especially good. 

Nice setting.  Friendly greeter and server.  

The atmosphere is very casual with a touch of elegance. 

Recommended for sure.",high
"It looked like shrimp and it taste like shrimp but it wasn't shrimp. It looked like chicken and it taste like chicken but it wasn't chicken. It was all tofu and 100% vegan AND it was all amazingly great.  Even Amy's mock pork was surprisingly very pork like and I love pork.  You see, I love meat and it's very seldom that I go a day without meat in any given deal. However, this full ""mock"" meat experience was pretty cool and enlightening.  Not only was the lil establishment very clean but the owner was super cool and informative.  Although I don't see myself converting to full veganism anytime soon, I'll definitely be back to try a few more vegan-mock meat dishes. 
Boba Juice is also my new go to place for a much needed icy cold smoothie with boba of course. I've tried a few variations and my favorite is the taro/coconut smoothie, add boba.  I swung by Boba three days in a row for a smoothie and that's a pretty solid indicator that I like the place.  Yay, I am a fan!",high
The pharmacist at this CVS really cares about her customers. Always surprised that she remembers me. Their new Minute Clinic is a bonus. I believe it is the future as more and more of us move away from company supported health care.,high
"Very nice place with a great concept in Tempe, AZ.  All I want to know is.......Where are the duck fat fries?",high
"This is a lake.  

It has water in it.  It's not very clean water.  

The lake police will yell at you if you let your dog swim in the water.

That sucks.  

I think it's semi-retarded to review a lake.",high
"I found this place on Yelp, and went there for the lunch buffet. Having read the reviews, I had really high expectations of the place, but was sorely disappointed. Watery sambar and rasam, hard idlis, dosas with a miserly amount of potato stuffing, gulab jamuns that tasted nothing like gulab jamuns, inattentive and too few waiters, and disgustingly dirty bathrooms---in my opinion, Udupi Cafe missed the mark completely. Their a la carte menu items might be better, but I am not going back to find out!",high
"I come here about 4 or 5 times a year. It's consistently good. There is ample seating, so I've never waited long. It's off Central, so the parking is horrid. Their lot holds a good number, but it can be tricky to get in and out when crowded - I don't drive my van here.
  I am always pleased with the food. I find the salads ok - I really like their Balsalmic Vinigarette dressing - I'll mop the leftover with bread.
 I typically get spaghetti with meat sauce and sausage. The sauce has a good flavor.
 The Brown Butter with Mizithra Cheese is incredible - but very rich.
  The staff is always courteous, and I rarely have to wait for anything.",high
Thank you fellow yelper's for this recommendation! Probably the best chinese food in the west valley!,high
My wife turned me on to this gem. Her family has been eating here since the 70's it never disappoints. The machaca is moist not wet like many others. The Pepsi from the fountain is the best fountain soda anywhere.,high
I love this place! The owner is always there and you can tell he takes great pride in what he does. Great food and great customer service!,high
"The best fried calamari in Surprise! Delish pizza! Consistent quality and service, never have been disappointed since we moved here in June!",high
"The food here is consistently good. We tend to come here annually at Christmastime while shopping at the mall. Went last week with the ladies and had the ultimate food envy watching my cohort eat a chicken salad sandwich. Came back this week to test it out and it is the BEST chicken salad sandwich I have ever eaten. May have to add this to my rotation of dining spots. 
My other dining mates had  the Shepards Pie, which was delicious and the grilled fish tacos which were also exceptional. I always have a sense of trepidation when I pore over the such an extensive menu. But 3 out of 3 dishes were a winner. Yet another chain with multiple locations in the valley.",high
"I will tell you exactly why this place is so great.

This place will blow your mind.  Not only is the service good, but the food is amazing.  

Here is the rub, your friends are drunk and they start babbling on about wanting to go to some Mexican food restaurant that inevitably ends in the letters ____berto's.  It does not matter which, they all are basically the same.  You go and get your gut injected with evil and then are forced to deal with that for 10-12 hours. Talk about regret. Don't do it.  Like a child of abuse, you have the power to stop the cycle.

Say ""Nah"" Like the famous sunglasses kid, ""Let's go to Mi Patio and have some fantastic food, amazing service, and keep drinking to boot.""  You will be a hero. You will make Ironman look like AquaMan (He's a Chump.  ""You sir, command that fish into this taco.""). 

Short list of amazing things to be had here:
1. Margaritas.
2. Mi Patio Taco. Not a taco and not a burrito. What is it?
3. The Chips and Salsa 
4. Chicken Tacos.  
5.  Ice Tea. 
6. Pacifico",high
"At least one a week. Can't go wrong. 

My family's favorite chips & hot sauce anywhere.

Wife loves the veggie burro.",high
"The food and drinks are blah, but the service is always great! Happy hour and trivia are always fun at Skip & Jan's.",high
Enjoyed date night here with the hubby. Try the gluten free pizza. A-M-A-Z-I-N-G! Mmmmmmm,high
"As a vegetarian with a fairly adventurous palate, I love Ethiopian food. And now that I work in northern Tempe, I'm here all the time. It's filling, flavorful and inexpensive. I can have a pretty big dinner for less than $10. If you, like me, think spiced (though not particularly spicy) vegetables are the greatest things on Earth, definitely pay a visit to Blue Nile.",high
I went there for happy hour.  The chips and salsa were good.  I was a little disappointed in the service.  We had to ask for everything.  I sat there with an empty glass for quite some time.  The bartender could have been having an off night so I will give them a try again.,high
Pretty tasty dogs.  Pretty long wait for a hot dog.,high
Love the pita jungle!!!  My fave is the chicken and hummus appetizer.  Definitely enough for a meal and super cheap too.  Also love the chicken swarma sandwich and the chicken pizza.  You can't go wrong here.,high
Great flavors even though there aren't many to choose from! Fresh fruit is such an awesome feature as most places are def not and limited to the healthy choices of topping! I visit as often as I can!!,high
"Another ""do-it-yourself"" bridal shop with rows of dresses tightly packed on racks in big plastic bags.   The woman was super quick swapping out the dresses in the room.  As soon as I walked out in a new dress, she had the old one out and the new one ready to go and waiting for me in my room.  I might have rated this store a bit higher, but I didn't seem to have any luck here.  Dresses were either way too big or way too small and I just didn't find any that I liked.  I have heard of many people having success here and the prices are reasonable, just didn't work for me.  The dress shopping continues. . .",high
Great place to grab some quick mexifood. Service at this location has been great. Fast and efficent. Try the pick two for a healthier smaller portions!,high
I love Jimmy Johns!,high
"I really enjoy this place. It's beautifully designed. It's hidden in a historic neighborhood, (zoning issues so no patio), and they make they own tonic! ---What else does one need? 

But now the food. Rich, full flavored, comfort food. I don't think there is a cuisine style here as far as I could tell, just some of the best food around. 

Had the fontina crusted with pinko and walnuts, awesome. A potato side dish, damn good I tell you. For the main course the skirt steak, which was some of the best red meat I'm had in a very, very long time. 

This is my vote for best new restaurant in Phoenix. Seriously.",high
Love it. Wish it was in my neighborhood.,high
"During my five-day stay in Tempe/Phoenix, I honestly did not have a single bad meal.  Every restaurant and coffee joint I stopped at gave me great experiences.  I wanted to end my trip out to Arizona with a good dinner, and I found myself at Dos Gringos to hopefully find that last meal out west.

Honestly, the name sold me pretty quickly.  Obviously, I'm not going to expect fine cuisine and classy dining at a place called Dos Gringos, but being a fan of dives and being one with my fellow man, it sounded like a good place to experience.

Despite it being chilly at night now this time of year, it was still an experience upon arrival.  It's like the tacky, somewhat tasteless, lampooned Mexican version of TGI Fridays, with a whole bunch of crap all over the walls, and a whole lot of hand-painted placards with sayings that make all of our inner-14-year-olds chuckle and appreciate.  The parking was free and plentiful, and I'm always a fan of the grungy, Christmas lights hanging all over the place kind of decor; my kind of style for relaxation and no-nonsense.

There were TVs everywhere, which was nice to watch some Sunday Night Football in the process, and I sat wherever I pleased.  Service was from a cute petite blond waitress who was quick to take my order, deliver my beer, and bring my food when it was ready.  I ordered an enchilada, and two ""street"" tacos, which were corn tortilla apparently.  Don't take my word for it, being an uneducated in Mexican food, east coaster, but I thought it was great.  Definitely different than the kind of ""Mexican"" food I can get in Atlanta.

Overall, I can't say that I had a bad experience.  The food was filling, not really expensive, and tasty to my tastebuds.  Beer, football on a mild evening in a place full of 56 pieces of tacky Mexican flair and a waitress with a great smile, and I can't complain.  Solid, adequate way to end my dining binging throughout the Phoenix/Tempe area.",high
"Long ago, Salvation Army used to be the place to go when you thought of ""thrift stores"". Sadly, this place is WAY overpriced for being a thrift store. I have chatted with other random people who thought the same thing about this one - way too expensive!  :(

I don't know who is pricing this stuff, but they are out of their mind, probably watching too much ""Storage/Auction Wars"" or ""Pawn Stars"" thinking that everything is worth a ton of money.

Goodwill is just up the street on Grand and has better prices.",low
"So a friend of mine went here last Friday, and they were double charged.  The bartender took advantage of the situation and threw out the receipt to avoid cancelling the $60 amount. Which she claims and assumes was her tip (on a $60 bill). ""I get a 100% tips!"" umm..yeah.. I think I will skip this place for sure!",low
"Wow, servers were a bunch of stuck up b's in corset's... that's original. Didn't eat, but wanted to check out the crowd on a Friday night.  Bleh... typical NoSco crowd of gym jockeys in Affliction shirts two sizes too small... late 40's women with enough botox to look early 40's and a few lost 20 somethings stretching to pay $12 for a drink.  The cover band made it an easy decision to bail and salvage the night at Eddy V's with some great oysters and live jazz from actual musicians.",low
"Had a very nice meal in there on 5/10. Bengan bartha was tasty and the only poor part of the meal were the nan breads, they were not at all fresh. Good prices though and good service and Fullers ESB to boot!!",high
"A great restaurant staff! They go above and beyond for their customer.
Try the buffet you will not be disappointed.
Bacon is cooked to perfection. Fruit is fresh and the seating is perfect for large groups.",high
"I really love this place.  The girls that work there crack me up and they can get you in and out quicker than anywhere else in the Marketplace.  Their prices are decent and their food is great.  The orange chicken is some of my favorite.  This place is very much like Panda Express but thankfully doesn't have that terrible Panda flavor (eww, panda flavor).  Bri sums up this place pretty well.",high
"Stopped by for a beer and a snack.  Temp was around 70 so we sat outside.

My amber ale from Breckenridge was good, and my wife ordered the cheaper of their Pinot Noir's and it was also good.  Waiter was friendly and genuine.

I like their anti pasti menu.  You can pick and choose what you want.  We tried the 12-hour roasted tomatoes, olives, some almonds, manchego cheese, and sopresseta.  It was all good.

We are eager to go back and eat dinner - the menu looked appetizing.",high
"We had a good experience there unlike the others.  Service was very attentive and the food came in a reasonable amount of time.  Husband had the WESTERN BACON CHEESEBURGER and said it was good.  I had the TUNA MELT and thought it was very good.  The fries were the frozen kind, so they got cold fast.  Some restaurants you just can't expect a whole lot.  I give them a 4 as the service was good, food was good and we were out of there on $21 with tip.",high
"Mellow Mushroom - WOW

As you may tell from recent reviews, I have been on a Pizza crusade. Well, I took a friend to Mellow Mushroom today and the pizza rocked.

We shared the Thai Die Pizza which had curry chicken and tasted awesome. The crust was think and delicious the pizza burst with taste when I bit into it. I am a traditional pizza guy but this diversion worked.

Great service and a nice patio to eat topped it off.

I'll be heading back...soon",high
"I love the always smiling crew and food is delicious.
50cents coffee in the morning outside tables with sun exposure and friendly clientele, all this in the beautiful kierland commons
Good morning America",high
Honey Bear's is no Joe's BBQ in Gilbert but I actually enjoy it. I usually get the pork sandwich and potato salad and I find myself going here. I like the BBQ sauce and the quality of the meat is good. If I'm in Tempe and want BBQ I usually go here.,high
"Alas...I've given up the idea of writing a review for a place if it isn't at least 4 stars. Sue me; I'm in the industry. 

Fuego Bistro is by far one of the best places I've been to recently. I was introduced to it this last weekend on a date. Ironically, it's super close to my house yet I've never heard of it. When we were arriving, I was a little curious to see where the hell he was taking me since there aren't any signs really and it's pretty hidden. Once we were inside, though, it was like finding a little treasure.

The patio is welcoming & even though we didn't have a reservation (aka we couldn't sit outside) we snagged a table close enough to enjoy the beautiful weather. 

We started off with a round of mojitos and even though it's been a few years since they've won best mojito...I can say the Prickly Pear was the best I've had in a while. The Ahi Tostadas followed & they were awesome...the sauce added a kick to it & it was a perfect start to the meal.

After, we shared the Fuego Pasta with chorizo, chicken, mushrooms, peppers, & a chipotle cream sauce...huge! What I did eat of it was delicious. My favorite (and my date's I'm fairly certain) was the special...an herb crusted Mahi Mahi with a pineapple sauce, home-made cornbread, & chipotle cheddar mashed potatoes. Amazing. Even though the Mahi Mahi might be hard to come by if you visit, the two sides aren't & are so good, I'm droolin' just thinking about it. :)

Dessert? Try the banana burrito. Heaven on the tongue!

Kevin was an excellent server which just highlights the night. It's hard to have a great meal without great service but he provided just that.

If you're in the area...check it out. If you aren't...check it out. I'm pretty sure you won't be disappointed.",high
"Very nice views of Phoenix. 

Not a very challenging hike but very enjoyable. Gets steep at the very top but a couple of hard steps will get you to a nice view",high
"Good service. Excellent value. I went for the ""All You Can Eat"" deal they have from 2-9 PM and was there for a few hours. I'm not fat or anything, I just felt like finding a good place to study and eat for a bit. The server was pretty attentive and the kitchen staff was pretty fast. I was kind of disappointed that the menu for the all you can eat deal was missing many of my favorites from the regular menu, but there were still quite a few good choices.",high
"My sis recommend this place for our weekly dinner. We shared on of the large appetizer platters (hummus, baba ganoush, tabouli and dolmades and two pitas). Very good and perfect for a light dinner. I would have to say the best thing was the fresh lemonade...wow! If you like tart you'll love this. 

I thought overall the service was great. Not only was our waitress extremely attentive but the manager stopped by to make sure we were enjoying our food

I give The Flaming Kabob 3 stars!",high
"This is one of my favorite go-to places in Phoenix, and I feel fortunate to live just a mile away. 

The atmosphere is excellent - low-lighting, wooden floors, modern decor in a vintage-looking house-turned-restaurant. 

The food is even better. I have never ordered anything I didn't love (with the exception of the cheesecake, which isn't made in-house - it was just okay). I crave their tuna salad on a regular basis - it's good both in the tuna salad salad and in the tuna salad sandwich.  The grilled cheese is the bomb, and so is the cashew butter banana sandwich. The mac and cheese is superb, as well. Seriously, everything rocks. I highly recommend ordering the mixed greens as your side if you get a sandwich - the dressing is light and citrusy and smacks of homemade excellence. 

Oh, and it won't empty your wallet, either. The prices are excellent for the quality of food you get!",high
"I'm usually not a big buffet fan, but this place changed my mind!  It's very clean, good service, lots and lots of amazing dishes, AND really good sushi!  Weekend lunch was $14.99, but during the week it's $11.99. Well worth every penny. One more comment, this isn't the kind of buffet where ""shifty people"" go. The kind where you need to Purell your hands and arms when you get back to the table : )",high
"I went here for a business conference.  Granted, I just came back from a REALLY nice place in NYC, but I still expected something amazing since it was called the GRAND RESORT.  I must agree with fellow yelpers that it seemed a bit outdated.  I did not like the rooms.  There was a baby sink and mirror area.  A bazaar bar in the living room that just didn't seem to fit.  The beds were mediocre.  I did enjoy the kid free pool!  I found it very hard to find my way around this damn place!  I got lost several times :)  I did appreciate their concierge service - very helpful.  I needed a sewing kit to fix a button that came off - $7 later, I had one small thing of thread, baby scissors and a needle.  Drinks and food were sky high.  We ended up walking down to a little mexican food restaurant nearby.  I don't think I would go back...",high
"Nearly 3 years after a Waikiki vacation, my longing for a Puka dog has been satisfied. Maui Dog is not exactly the same, nor should it be, but it has the same awesome concept, plus more! I've been here twice, once had a beef dog, the other a turkey dog. Both with mild garlic mayo & pineapple. These suckers are huge! And messy! And delicious! The dog has good flavor, mixed with the slightly sweet bun, spicy mayo and sweet pineapple...perfect! I think it would have been a better eating experience if my order was not to-go. The mess these things make all wrapped up is not pretty, but that absolutely does not deter from the taste. I can't wait till I have the time to eat-in and try the rest of their tasty-sounding menu!",high
"I really wanted to like this place. I'm Greek and my family cooks a lot of Greek food.  Their tzatziki sauce was runny and not flavorful. Everything was just real commercialized, nothing tasted right or even close to homemade.",high
"I love this place. I'm mostly here at dinner time to pick up my favorite roasted turkey artichoke panini and sometimes salad and soup as well! The staff is super friendly and recognize when my boyfriend and I show up, maybe because he can never leave without getting a dozen of their amazing cookies! The manager Kaylee is fabulous, she makes us feel right at home and is never unsatisfactory. They may have a smaller parking lot but I guess I have always had good luck with finding a spot! I know I will continue to come back for more.",high
"I really Love this place!
I stopped in for lunch and tried a couple new things. 

The Ravioli di Zucca Appetizer (see pics) which is:
roasted butternut squash ravioli with parmesan, brown butter,
sage and crumbled amaretti...OMG it was just delicious but a perfect appetizer to share , it's available in two sizes I got the small one.
The sweetness from the crumbled amaretti is a very nice touch.

I ordered the Healthy Fish again (see pics) and once again it was perfect!

My guest ordered the Penne Salsiccia (see pics) which had Italian sausage, caramelized onions and pecorino cheese! The sausage was really good and for just $5 you can't beat that!",high
"Coffee talk is a nice surprise nestled in the hum drum downtown of Mesa. I have been enjoying their coffee and live talent since I was fifteen. When I was in High School it was a ritual to hit the local dollar movie and then end the night with some coffee at coffee talk. I think the best part was hitting on boys and trying to pass as being at least eighteen years old. My reasons for going to Coffee Talk have changed over the past decade, but the atmosphere and quality drinks and pastries have not changed. There is nothing better than sitting on their back patio and enjoying the cool breeze of the fall. There is something about that place that brings me a sense of relaxation. If you enjoy artistic ambiance, coffee, and live performance's then I would recommend Coffee Talk.",high
"My husband and I both rate this a 3. Food was good, but not great. Fresh veggies and nice flavors. Dont know if bread is made in house. The bread on my sandwich was falling apart, which made it difficult to enjoy.  I think the owner or manager was there, and I expected him to be introducing himself or welcoming us in some way,  but he seemed to be hard at work. I think as a new business, it would be a good idea to be more welcoming to people who are willing to try something new. Also,  there was a girl working there with a really dirty apron and she cussed while we were ordering. Very unprofessional and unsanitary, especially if the owner was there. Also,  wish they had a soup without a cream based broth. Maybe we'd try again for b reakfast?",high
"i was very disappointed in this place. i had driven far out to get here. i live in gilbert. i got the pinkbet, beef mechado and pork adobo. their portions are very measly. they are overpriced and their food wasnt very good or authentic tasting at all. the only thing i liked was the pork adobo.",high
"The shopping center this Rack is located in is absolute poison to my pocketbook. TJ Maxx, Ross and Nordstrom Rack all in a tidy row? Rock on! 

There are great deals to be found here with patient and selective hunting like any other discount retailer, and that these great deals are on brands which Nordstrom's carries makes any awesome deal so very much sweeter. 

Don't go expecting to strike gold at every visit, or expecting Ross prices on Guess shoes, and you will fall in love with the store.",high
"I always find it reassuring when I pull up to a Mexican restaurant that there's a bunch of landscaping trucks parked and the guys are inside eating lunch :)  I thought Mixteca did a pretty good job with my carne asada tacos, rice and beans were not a complete afterthought, decent chips and salsa bar.  The staff was friendly (they actually SMILED).
I was about to get a little p.o.'d when my taco platter and small Diet Coke was more than nine dollars but rest assured the portions are by no means skimpy.  The decor was typical fresh-Mex beach type, I could certainly see myself enjoying a cerveza on the large patio when the sub-100 degree days resume!",low
"We were excited to check out this new restaurant! We were left extremely underwhelmed. We sat in the bar to watch MNF. It would have been nice to be able to hear the game over the discordant pop rock music at a mexican establishment but I understand that you are not a ""sports bar"". It was Monday night and with the exception of a large group  of blue hairs celebrating secretary's day the place was empty.  The bar area managed to fill up, because the Cardinals were on tv and it seemed as thought the high tops and patio were busy as well. 

Our bartender Amanda was very polite and eager to up sell us their flavored tequilas and specialty cocktails. You can tell she was a little wet behind the ears but she was doing her best nothing a little training and experience can't fix. The wait time to receive a cocktail was excruciatingly long though being a former bartender I understand the complexity that new bars go though to develop new and unique cocktails.  We ordered the pumpkin margarita. I applaud the attempt but personally it tasted like puréed baby food. 

I was feeling very open minded and wanted to experience as much as I could that TQLA had to offer so we ordered the salsa trio and chicken tortilla soup.  

Queso dip: cold
Habanero dip: sweet with a swift kick afterwards: not bad
Guacamole: good: but was gone after 2 bites. I guess they feel if they place the guacamole on a bed of green shredded lettuce it will look like there is more than delivered. Fail

Chicken tortilla soup: Thick tomato soup with dry dark meat chicken chunks. Maybe it is just me but I prefer a more broth based ck tort soup and juicy white/dark meat chicken. Bleh: Amanda offered to remove it off our bill but I insisted on finishing mine because I was hungry. My GF pushed hers to the side; DNF. 

Meanwhile; whilst experience our starters we managed without any silverware or napkins and at this point Amanda being the only bartender on managed to become flooded with specialty cocktails in the well; thus not being able to properly oversee her patrons at the bar. Needles to say our drinks were empty, our plates, monkey dishes, empty bowl of chips, 2 cups of bland tortilla soup, saucers and wrinkled up black beverage napkins (used in the place of the real ones) were all tattering on the edge of the bar eagerly anticipating a bus boy to remove them. 

Onto the Entrees:

I ordered the carne Asada steak.  My girlfriend tried the habanero chicken platter. They were delivered by TQLA manager ""Joe"". Whom decidedly pulled himself from enjoying the football game to expedite some food. He crept up behind us and shuffled the entree platters in front of our faces after we spread our dirty dishes closer to the edge of the bar and politely stacked them for our ficticious busboy/girl to remove them properly. Now in my history with management; a decent manager would offer to remove the collection of dishes but instead he decided to ask us if we needed anything else since the look on our faces was disgust. Instead we opted to inform Joe that we would enjoy our meal a little better with silverware and napkins.  He acknowledged that was a novel concept and proceeded to fetch us a pair. Joe wasn't six steps away before he was interrupted by a member of the waitstaff who informed him that what she needed was more important than delivering two setups to some first time customers so they could enjoy their ever increasingly cold food.  At this point my girlfriends temper got the best of her and she jumped up and retrieved her own silverware off of a table in front of Joe and eager waitress to salvage any heat that might have been left in our entrees. 

We dig in:  

Carne Asada: was tender but lacking the Wow factor. 

Habanero Chicken: Tasted like a chicken breast smothered in their warm fire roasted salsa... What happened to the habaneros?  Where is the heat...? Bland

I hope they get better: but until then Nandos all the way. Never saw Joe touch any tables, never offered to help out a bartender who was swimming laps in an Olympic size pool. Occasionally the wait staff would come behind the bar and help out.  This is about the time that our appetizers, chips, soups, and entrees were all removed from the bartop. FYI Joe, the hostess stand can hold itself up on its own. You don't have to stand there and hold it up. Keep an eye on your staff and customers and offer help where they need it so people will be happy to come back and give you a second shot.",low
Great to see a Total Wine closer to where I live.  Large selection and decent prices. Used the $10 off coupon from the newspaper to buy a nice Napa Cab this afternoon.,high
"The food is fairly good.  That's why it's such a shame that the service sucks!  Every time I have gone there, they take forever to bring you water, take your order, bring out food, everything - even when you are the only people in the entire place.  They are always unfriendly.  Out order has been incorrect on a couple occasions.  I really wish they had better service.  I just won't go there anymore because of that.",high
I second Sarah's review. Try the 49er flapjacks and Ron's Special Southwest Eggs (they come with nearly diaphanous potato pancakes). Don't forget to hit the ATM -- there's a Wells Fargo at 68th and Camelback.,high
"I have been coming to this place for atleast 5 years. This is a favorite of my friend's whole family. 

This place is so very consistent. They always have the same good things. If you're looking for buffet variety this is not the place. 

Everyone is so very nice. This place has been open for 30 years for good reason. I have never ordered from their menu because their buffet is so good. 

Go and try not to get hooked. 

Enjoy!",high
"I do not understand less than four stars. We had six different plates. Beet Salad, Rabit, Butter,Scallops,Strawberry desert, and Peach desert.  All were brilliant. Our favorite (both agreed) was the Beet Salad. It was so fresh and had a perfect combo of flavors and textures. 

Service was way more than perfect. One note they are now BYOB with a corkage fee for Beer and Wine. No fee if the Beer or Wine is from Arizona.

One note for FnB we were preplexed with the lack of pork on the menu :-)",high
"If they werent located around the corner, I would never use this store.  I have taken back produce MULTIPLE times due to expiration so watch the dates when buying!!",high
"So i thought with all the controversy surrounding this place, I would support the first amendment with my wallet. Unfortunately our experience here was subpar to say the least. We came in on a 3pm on Saturday and there was only one other couple inside. We were literally outnumbered by the people working there. I say this because somehow, despite this fact, the service was HORRENDOUS. I mean we got our order out fine, but our waitress dissappeared after that. At one point I had to almost get refills for us myself. The sushi itself was so overpriced for what it was. The Philadelphia roll was decent, but the California roll was really bad. When it came to paying, I put my credit card in the sleeve and waited for awhile. Despite there being no one else in the restaurant at this point except one other table, the waitress didn't return. If it wasn't for the cash I had on me I'd be waisting away there at this moment because she had no intention of returning and I have no intention of ingesting there food ever again!",low
"Great food can be found anywhere. Great service is one in a million these days. This place gets an A+ in the most awful service I have ever received and if you have/had a Groupon for this place like I did, don't even bother going. You'll be treated worse than a bothersome fly on a hot and humid day.

It's simple. Businesses put  their name out by working with daily coupon sites like Groupon, LivingSocial, etc., to garner new and potential repeat customers. Instead, after going there with my handy coupon, I can't help but drive by this place on the way home and think nothing but the horrible experience I received. 

I went with my boyfriend and bought the Groupon because I was impressed due to online reviews and decided to splurge on a good ole' prime rib. We sit down, am impressed with the old school decor, and then the server from Azkaban appears. We tell her that we'd like to order off the special evening menu where it's a little cheaper and tell her joyfully that we found this place through Groupon and that it's our first time. Wrong thing to do. I don't know if it's because past Groupon-ers don't tip well or something, but I could swear her smile immediately turned 180 degrees in an instant. 

It took our food (the chicken and prime rib) almost 33 minutes to come out. All we did was nom ... and nom ... and nom on the watery coleslaw and gritty liver (which isn't to blame since I was never a liver fan). Not once did our server come by our table. We watched her run into the kitchen and either not come back out for a while or attend to other tables. It was another server that came out and gave us our food so we let our frustration go since it wasn't her fault and there's no use in calling her out for nothing. We asked if she knew where our server was, and she said she would look for her. 10 minutes later, nothing, yet it was the new server who kept coming back, asking if everything was alright like a normal server should. 

Then it was time for the check and we just wanted to get out of there since we were basically ignored. 17 minutes pass, no check came even though our  table had been cleared. Our server was still MIA so we asked a random server to give us our check. He said he would tell our server to bring it back and we told him straight up that we didn't even want to see her face so another random server brought it back.

We had a table of 4 sitting next to us who even leaned over and asked us why we were being so calm when our non-existent server was treating us like crap. We didn't even want to bother waiting another 20 minutes just to talk to a manager since apparently the only way the servers here communicate is by playing Telephone so we just left after paying. The table beside us told us that they were going to complain for us since we wanted to leave, but whether they did or not I didn't even care at that point. 

To be honest, I can't even remember what the food tasted like, which isn't quite fair in a review. I went here a couple of months ago, but I have never had an experience where service overrode the taste of food. I'm pretty sure prisoners in a cafeteria get more attention than I did.

Maybe it wasn't even the Groupon. Who knows. All I know is that we ran out of there like Usain Bolt and tell anyone who asks about our worst dining experience that this is the place to experience it.",low
